id,title,release_date,vote_average,vote_count,popularity,overview
16993,Fat City,1972-07-26,7.1,178,1.3399,"The story of two men, a veteran boxer who is down and out, and a young man who is just starting his life and boxing career. Their fighting careers cross paths as their lives and fortunes head in opposite directions. Director John Huston tells their stories with a level, unsentimental honesty and makes it into one of his best films."
38761,Night of the Lepus,1972-10-04,4.4,114,0.8726,"Rancher Cole Hillman is fed up of rabbits plaguing his fields. Zoologist Roy Bennett conducts an experiment to curb their population, but it gives rise to giant rabbits that terrorise the town."
10669,Deliverance,1972-08-18,7.319,1786,3.734,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country."
43417,The Magnificent Seven Ride!,1972-08-01,5.5,97,1.9251,"Marshal Chris Adams turns down a friend's request to help stop the depredations of a gang of Mexican bandits. When his wife is killed by bank robbers and his friend is killed capturing the last thief, Chris feels obligated to take up his friend's cause and recruits a writer and five prisoners to destroy the desperadoes.The last in the original series of four ""Magnificent Seven"" movies."
5927,Junior Bonner,1972-07-21,6.1,113,0.7974,"With his bronco-busting career on its last legs, Junior Bonner heads to his hometown to try his luck in the annual rodeo. But his fond childhood memories are shattered when he finds his family torn apart by his greedy brother and hard-drinking father."
28020,Kansas City Bomber,1972-08-02,5.9,16,0.6536,Roller-derby skater K.C. Carr tries to balance her desire for a happy personal life and her dreams of stardom.
37608,The New Centurions,1972-08-03,6.6,73,1.2675,"An idealistic rookie cop joins the LAPD to make ends meet while finishing law school, and is indoctrinated by a seasoned veteran. As time goes on, he loses his ambitions and family as police work becomes his entire life."
500475,SuperFly,2018-06-13,6.7,400,2.506,"Career criminal Youngblood Priest wants out of the Atlanta drug scene, but as he ramps up sales, one little slip up threatens to bring the whole operation down before he can make his exit."
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06,6.5,986,1.4605,"A collection of seven vignettes, which each address a question concerning human sexuality. From aphrodisiacs to sexual perversion to the mystery of the male orgasm, characters like a court jester, a doctor, a queen and a journalist adventure through lab experiments and game shows, all seeking answers to common questions that many would never ask."
15242,"Snoopy, Come Home",1972-08-09,7.1,158,0.7785,"When Snoopy receives a letter from his original owner Lila, he goes to visit her in the hospital while Charlie Brown and the gang are on the lookout for him. Suddenly, Snoopy feels that he must go live with Lila, but must say goodbye to all his friends. In his adventure to the hospital, he encounters numerous ""No Dogs Allowed"" signs, an annoying little girl who desires to keep him, and more!"
9267,And Now for Something Completely Different,1971-09-28,7.2,578,1.4152,A collection of Monty Python's Flying Circus skits from the first two seasons of their British TV series.
214131,To Kill a Clown,1972-08-23,5.3,9,0.5191,"A young hippie couple rent a secluded cabin on the beach in an attempt to re-connect with each other and save their marriage. Unfortunately, the man they rented the cabin from is a military-brat sociopath with two dogs more vicious than his temper."
30566,Blacula,1972-08-25,5.5,174,1.0723,"An 18th century African prince is turned into a vampire while visiting Transylvania. Two centuries later, he rises from his coffin attacking various residents of Los Angeles and meets Tina, a woman who he believes is the reincarnation of his deceased wife."
18405,The Last House on the Left,2009-03-13,6.5,1934,5.5767,"When athletic teen Mari Collingwood opts to hang out with her friend Paige in town rather than spend an evening in with her parents vacationing at the family's remote lake house, it marks the beginning of a night no one is going to forget."
18405,The Last House on the Left,2009-03-13,6.5,1934,5.0871,"When athletic teen Mari Collingwood opts to hang out with her friend Paige in town rather than spend an evening in with her parents vacationing at the family's remote lake house, it marks the beginning of a night no one is going to forget."
27116,Bluebeard,1972-09-01,5.3,53,1.1391,"Baron von Sepper is an Austrian aristocrat noted for his blue-toned beard, and his appetite for beautiful wives. His latest spouse, an American beauty named Anne, discovers a vault in his castle that's filled with the frozen bodies of several beautiful women."
54164,Man of the East,1972-09-28,6.6,139,0.8573,By his dying father's last wish Joe is sent to the Wild West to become a real guy. The dreamy young man despises guns and fights likes poems and prefers bicycles to horses. Now his three teachers footpads all of them shall teach him otherwise. This doesn't work until Joe has to defend himself against gunman Morton who's jealous of Joe's love to rancher Ohlsen's beautiful daughter.
56535,Slaughter,1972-08-16,5.5,23,0.7354,"Slaughter, a former Green Beret, avenges the killing of loved ones by the Mob, and after being blackmailed by the feds, is forced to head to South America to finish the mobsters off."
30892,The Ruling Class,1972-05-24,6.4,94,1.1568,"When the Earl of Gurney dies in a cross-dressing accident, his schizophrenic son, Jack, inherits the Gurney estate. Jack is not the average nobleman; he sings and dances across the estate and thinks he is Jesus reincarnated. Believing that Jack is mentally unfit to own the estate, the Gurney family plots to steal Jack's inheritance. As their outrageous schemes fail, the family strives to cure Jack of his bizarre behavior, with disastrous results."
4593,The Discreet Charm of the Bourgeoisie,1972-09-15,7.454,902,2.6869,"In Luis Buñuel’s deliciously satiric masterpiece, an upper-class sextet sits down to dinner but never eats, their attempts continually thwarted by a vaudevillian mixture of events both actual and imagined."
4593,The Discreet Charm of the Bourgeoisie,1972-09-15,7.454,902,2.6869,"In Luis Buñuel’s deliciously satiric masterpiece, an upper-class sextet sits down to dinner but never eats, their attempts continually thwarted by a vaudevillian mixture of events both actual and imagined."
126760,Cancel My Reservation,1972-09-21,5.3,3,0.5047,"Bob Hope is a stressed out talk show host who is sent on a vacation to Arizona on doctor's orders and has to play Sherlock Holmes with his wife, the lovely Eva Marie Saint, to solve a series of murders that has Bob as the prime suspect."
285337,Another Nice Mess,1972-08-23,1.0,1,0.3378,Nixon and Agnew played as Laurel and Hardy.
168647,Sounder,2003-01-19,7.0,2,0.4078,"This is a coming-of-age story of a boy living in the Depression era of the South. ""Boy"" (Daniel Lee Robertson III) learns the hard way about the realities of being black, poor and unable to read. But he also learns about the deep love of family, the long-suffering loyalty of a dog and the importance of words, faith, stories & truth."
2103,Solaris,2002-11-27,5.946,1427,3.1061,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.
33020,Dracula A.D. 1972,1972-06-26,5.911,186,1.2671,"Set in London in the early 1970's, supposedly for teen thrills, Johnny organises a black magic ceremony in a desolate churchyard. The culmination of the ritual, however, is the rejuvenation of Dracula from shrivelled remains. Johnny, Dracula' s disciple, lures victims to the deserted graveyard for his master's pleasure and one of the victims delivered is Jessica Van Helsing. Descended from the Van Helsing line of vampire hunters her grandfather, equipped with all the devices to snare and destroy the Count, confronts his arch enemy in the age-old battle between good and evil."
85126,Hickey & Boggs,1972-10-04,5.846,39,0.7139,Two veteran private eyes trigger a criminal reign of terror with their search for a missing girl. |  Al Hickey (Cosby) & Frank Boggs (Culp) are two jaded private investigators who get hired to find a missing woman and quickly find themselves submerged in a world of murder and untruths.
3132,Bad Company,2002-06-07,5.511,853,2.1969,"When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother."
329996,Dumbo,2019-03-27,6.6,4508,5.8538,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer."
